id,permit_id,city,address,type,description,contractor,issued_date
30105,COM-ALT-ADD-25-001880,dallas,"3037 GREENMEADOW DR, Dallas TX 75228",Commercial Alteration Addition Permit,"(DSST) Dallas ISD - S. S. Conner Elementary School - Kitchen addition, select building interior and exterior renovations, replacement of existing fire alarm system, replacement of existing public address system, misc. mechanical / electrical / plumbing upgrades & misc. site renovation / upgrade work.",,2025-12-09
30060,COM-ELC-25-003526,dallas,"2021 MCKINNEY AVE, 1400, Dallas TX 75201",Commercial Electrical Permit,electrical remodel,,2025-12-09
30168,COM-ALT-ADD-25-001879,dallas,"5315 2ND AVE, Dallas TX 75215",Commercial Alteration Addition Permit,modifications to existing low bearing walls,,2025-12-09
30049,RES-ELC-25-005006,dallas,"9818 COUNTY CORK DR, Dallas TX 75218",Residential Electrical Permit,Additional/ Remodel _ Residential,,2025-12-09
30174,COM-ELC-25-003530,dallas,"9241 SKILLMAN ST, 101, Dallas TX 75243",Commercial Electrical Permit,Inside remodeling with electrical,,2025-12-09
30175,COM-PLM-25-003084,dallas,"2828 N HARWOOD ST, FL10, Dallas TX 75201",Commercial Plumbing Permit,Plumbing Remodel,,2025-12-09
30177,25TMP-143356,dallas,"9201 CENTRAL, United States",Commercial Alteration Addition Permit,,,2025-12-09
30200,COM-ELC-25-003522,dallas,"7310 LEMMON AVE, Dallas TX 75209",Commercial Electrical Permit,Main showroom remodel,,2025-12-09
30161,COM-ELC-25-003517,dallas,"2505 TURTLE CREEK BLVD, 100, Dallas TX 75219",Commercial Electrical Permit,New construction of 20 story assisted living building with 2 levels of underground parking,,2025-12-09
30810,COM-PH-ALT-ADD-25-000322,dallas,"2303 BECKLEYMEADE AVE, Dallas TX 75232",Phase - Alteration Addition,,,2025-12-08
30865,RES-PLM-25-008494,dallas,"7123 RADCLIFF DR, Dallas TX 75227",Residential Plumbing Permit,"gas test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30846,COM-ALT-ADD-25-001868,dallas,"3231 IRVING BLVD, Dallas TX 75247",Commercial Alteration Addition Permit,QTEAM QR interior remodel,,2025-12-08
30845,COM-ALT-ADD-25-001869,dallas,"5015 SHARP ST, Dallas TX 75247",Commercial Alteration Addition Permit,QTEAM QR interior remodel,,2025-12-08
30818,COM-ALT-ADD-25-001874,dallas,"13455 NOEL RD, 1825, Dallas TX 75240",Commercial Alteration Addition Permit,MCR Office Space 4977 SF,,2025-12-08
30800,COM-PLM-25-003076,dallas,"11120 PETAL ST, 300, Dallas TX 75238",Commercial Plumbing Permit,"Turn Gas on. This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30788,COM-ALT-ADD-25-001877,dallas,"9314 W JEFFERSON BLVD, 104, Dallas TX 75051",Commercial Alteration Addition Permit,MCR Interior Remodel for Racks,,2025-12-08
30787,COM-PLM-25-003079,dallas,"13340 AUDELIA RD, Dallas TX 75243",Commercial Plumbing Permit,"Gas test Suite 130 C and J Salon This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30784,25TMP-140137,dallas,"1722 N FITZHUGH AVE, Dallas TX 75204",Commercial New Construction Permit,5 Townhome Units New Construction (Multifamily),,2025-12-08
30725,25TMP-139208,dallas,"1801 S GOOD LATIMER EXPY, Dallas TX 75226",Commercial Alteration Addition Permit,Proposed interior remodel for produce use. Demo existing concrete and pour new only on walking coolers area.,,2025-12-08
30680,COM-NEW-25-000284,dallas,"10107 CAYUGA DR, Dallas TX 75228",Commercial New Construction Permit,"NEW CONSTRUCTION ON EMPTY LOT, 3412 SF APPROX OF A NEW AUTOMOTIVE GARAGE AND EXTERIOR PARKING",,2025-12-08
30679,COM-MEC-25-001301,dallas,"2323 CEDAR SPRINGS RD, 1450, Dallas TX 75201",Commercial Mechanical Permit,Remodel of existing space. Adding duct and relocating units,,2025-12-08
30539,25TMP-142604,dallas,"11330 Amanda Ln, Dallas TX 75238 United States",Commercial Alteration Addition Permit,,,2025-12-08
30509,25TMP-142602,dallas,"3700 MCKINNEY AVE, Dallas TX 75204",Commercial Roofing Permit,"SOW#1: Full replacement of existing roof with new Soprema mod bit roof system: Prime deck with Elastocol 500 > Self-adhere Sopralene 180 SP 3.0 vapor barrier > Adhere two (2) layers of 2.2"" Sopra-Iso+ > Adhere one (1) layer of 1/2"" DEXcell FA > Torch apply one (1) layer of Sopralene Flam 180 > Sopralene Flam FR GR SG SOW#2: Full replacement of existing roof with new Soprema mod bit roof system: Prime deck with Elastocol 500 > Self-adhere Sopralene 180 SP 3.0 vapor barrier > Adhere two (2) layers of 2.2"" Sopra-Iso+ > Adhere one (1) layer of 1/2"" DEXcell FA > Torch apply one (1) layer of Sopralene Flam 180 > Sopralene Flam FR GR SG SOW#3: Full replacement of existing roof with new Soprema mod bit roof system: Prime deck with Elastocol 500 > Self-adhere Sopralene 180 SP 3.0 vapor barrier > Adhere two (2) layers of 2.2"" Sopra-Iso+ > Adhere 1/4"" per foot fully tapered insulation > Adhere one (1) layer of 1/2"" DEXcell FA > Torch apply one (1) layer of Sopralene Flam 180 > Sopralene Flam FR GR SG WP SOW#1: New traffic coating over parapet overhang WP SOW#2: New wall coating on interior CMU Screenwalls",,2025-12-08
30505,COM-ELC-25-003500,dallas,"2323 CEDAR SPRINGS RD, FL22, Dallas TX 75201",Commercial Electrical Permit,"ELECTRICAL REMODEL, CORRIDOR LIGHTING, ADDING OUTLETS",,2025-12-08
30474,ADDR-25-000652,dallas,"7916 CARBONDALE ST, Dallas TX 75216",Address Assignment-Change,"New Address request for 7912 Carbondale, so that we can apply for a New Construction Single Family Residential permit to build an affordable home on the property, zoned R-5(A) Parcel ID: 00000758788000000",,2025-12-08
30438,COM-ALT-ADD-25-001865,dallas,"17300 DALLAS PKWY, 2025, Dallas TX 75248",Commercial Alteration Addition Permit,interior remodel,,2025-12-08
30409,BOA-25-000095,dallas,"5012 BROOKVIEW DR, Dallas TX 75220",Board of Adjustments,"The property owners of 5012 Brookview, Dallas, Texas 75220 are in the process of building a new single family residence for themselves. They are requesting a variance to allow for the construction of a detached living quarter's for Mr. Creason's mother. This property will never be used as a rental property or for any income generating purpose.",,2025-12-08
30871,COM-MEC-25-001293,dallas,"1818 CORSICANA ST, BLDG3, Dallas TX 75201",Commercial Mechanical Permit,"Remove and replace existing 50 ton RTU with like make 50 ton RTU “This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-08
30870,COM-PLM-25-003052,dallas,"10630 NEWKIRK ST, 108, Dallas TX 75220",Commercial Plumbing Permit,"gas test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30866,COM-ELC-25-003499,dallas,"5420 ROSS AVE, 180, Dallas TX 75206",Commercial Electrical Permit,"Clean and show only. Need for electric service release. “This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-08
30864,COM-ALT-ADD-25-001866,dallas,"2700 COMMERCE ST, 1000, Dallas TX 75226",Commercial Alteration Addition Permit,"QTEAM QR - We are adding a demising wall to separate two spaces on the 10th floor of the stack, we are not affecting any electrical and for mechanical we are only adding a transfer grill between the spaces - To improve egress we are switching the swing of the outside door by reusing the door and flipping the hinge direction.",,2025-12-08
30863,COM-PLM-25-003054,dallas,"2631 FREEWOOD DR, Dallas TX 75220",Commercial Plumbing Permit,"Gas repair with gas test. This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30851,COM-PLM-25-003058,dallas,"5217 W LOVERS LN, Dallas TX 75209",Commercial Plumbing Permit,"Commercial Gas Test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30847,COM-PLM-25-003061,dallas,"11500 HARRY HINES BLVD, 109, Dallas TX 75229",Commercial Plumbing Permit,"Gas leak “This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-08
30843,COM-ALT-ADD-25-001870,dallas,"7502 GREENVILLE AVE, 300, Dallas TX 75231",Commercial Alteration Addition Permit,"QTEAM QR ADA reset for TDLR compliance, updating all patient-side sinks, opening/revising walls for recessed plumbing, relocating emergency phones per new layout, and completing flooring prep in gym/dining areas.",,2025-12-08
30839,COM-PLM-25-003063,dallas,"5836 ABRAMS RD, Dallas TX 75214",Commercial Plumbing Permit,"Gas Pressure Test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30836,COM-ELC-25-003505,dallas,"723 S PEAK ST, Dallas TX 75223",Commercial Electrical Permit,"Owner has had power turnt off for over 30 days and is wanting to have power turnt back on “This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-08
30835,COM-ALT-ADD-25-001871,dallas,"6250 L B J FWY, Dallas TX 75240",Commercial Alteration Addition Permit,"MCR 6250 LBJ FWY Square footage/floor:- 1st Floor: 12,624.57 SF - 2nd Floor: 34,863.76 SF - Basement: 18,802.33 SF Interior Renovation",,2025-12-08
30833,COM-ALT-ADD-25-001872,dallas,"4301 BRYAN ST, Dallas TX 75204",Commercial Alteration Addition Permit,MCR INTERIOR REMODEL OF EXISTING 3-STORY BUILDING. CREATION OF NEW OPENINGS AND CLEAN UP OF EXTERIOR. ENLARGED PARKING LOT,,2025-12-08
30829,COM-PLM-25-003069,dallas,"8074 SPRING VALLEY RD, Dallas TX 75240",Commercial Plumbing Permit,"gas test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30828,COM-ALT-ADD-25-001873,dallas,"7211 GREENVILLE AVE, Dallas TX 75231",Commercial Alteration Addition Permit,MCR Garage 7 Rebuild,,2025-12-08
30825,COM-MEC-25-001298,dallas,"3249 W CAMP WISDOM RD, Dallas TX 75237",Commercial Mechanical Permit,"Replacement of 4x 5 TON Packaged RTUs (like for like) gas heat. “This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-08
30823,PREDEV-25-000186,dallas,"18011 HILLCREST RD, Dallas TX 75252",Pre Development Meeting,"*School Team* The proposed project is an expansion and renovation of the existing Ann & Nate Levine Academy School. The proposed improvements include expand and update the school’s entry, lobby, offices, cafetorium, gym entry, and increasing the number of early childhood classrooms. Site improvements will include updating the playing field, and increasing the number of parking spaces. As part of the scope our team would like to discuss a new access point to the west of the property to Winding Creek Road The project aims to enhance and expand fitness opportunities by adding a new gym entrance and playing field. A redesigned lobby will improve the entry experience and create a communal space for gathering. Additionally, an expanded kitchen and cafeteria will provide the necessary space for daily meals and events. The expansion of the early childhood classroom will help accommodate the increasing demand for services for this age group. *Note to Tarona*: This is a school project, so please label the meeting as *School Team* and invite the school team.",,2025-12-08
30819,RES-NEW-25-001407,dallas,"2915 PROSPERITY AVE, Dallas TX 75216",Residential New Construction Permit,"NSFAA-New construction of a single-family residence including slab foundation, framing, roofing, electrical, plumbing, HVAC, and all associated site work as shown on the construction plans.",,2025-12-08
30816,COM-MEC-25-001299,dallas,"4606 S POLK ST, Dallas TX 75232",Commercial Mechanical Permit,"Furnish and install new boiler Remove and dispose of existing equipment Re-run flue pipe for new boiler Furnish and install copper piping materials for above scope Provide crane for above scope Perform start up and testing, leave unit operational “This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-08
30812,COM-PLM-25-003073,dallas,"2434 MARTIN LUTHER KING JR BLVD, Dallas TX 75215",Commercial Plumbing Permit,"Gas test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-08
30811,COM-PH-ALT-ADD-25-000321,dallas,"2303 BECKLEYMEADE AVE, Dallas TX 75232",Phase - Alteration Addition,,,2025-12-08
30809,COM-ALT-ADD-25-001875,dallas,"5001 S BUCKNER BLVD, Dallas TX 75227",Commercial Alteration Addition Permit,MCR This a an application for a remodel permit based on work done by a previous Owner. The new Owner has assumed this property as-is. The existing plan layout is different from the permitted documents on file with the City of Dallas. The revised plan will show the location of an employee restroom and a kiosk area in Suite 130.,,2025-12-08
30806,COM-ALT-ADD-25-001876,dallas,"12201 MERIT DR, 220, Dallas TX 75251",Commercial Alteration Addition Permit,MCR Doctors office,,2025-12-08
30802,RES-ALT-ADD-25-001363,dallas,"6407 GLENROSE CT, Dallas TX 75214",Residential Alteration Addition Permit,"NSFAA additions on the east and west side, enclosure of the rear porch, interior renovations, new windows, infilling a window opening, and replacement windows",,2025-12-08
30792,RES-ALT-ADD-25-001366,dallas,"407 MT AUBURN AVE, Dallas TX 75223",Residential Alteration Addition Permit,NSFAA interior remodel only,,2025-12-08
30774,RES-ELC-25-005001,dallas,"3719 W BEVERLY DR, Dallas TX 75209",Residential Electrical Permit,install electrical for new construction duplex,,2025-12-08
30770,RES-ELC-25-004967,dallas,"9410 SPRINGWATER DR, Dallas TX 75228",Residential Electrical Permit,INTERIOR REMODELING AND SECOND FLOOR ADDITION,,2025-12-08
30762,RES-ALT-ADD-25-001365,dallas,"8750 PARK LN, Dallas TX 75231",Residential Alteration Addition Permit,"Repair 3 damaged condo units shown in plan, no changes to footprint of building.",,2025-12-08
30740,RES-ACC-25-000919,dallas,"3739 ROCKDALE DR, Dallas TX 75220",Residential Accessory Structure Permit,New Fence,,2025-12-08
30729,RES-ALT-ADD-25-001364,dallas,"9827 LAKEMERE DR, Dallas TX 75238",Residential Alteration Addition Permit,"Residential remodel, 3 bedrooms and 2 bathrooms",,2025-12-08
30728,25TMP-142497,dallas,"5638 JUNIUS ST, Dallas TX 75214",Residential Alteration Addition Permit,"Pour pier and beam foundation, joist flooring, frame wall and ceiling, roof shingles, 1door,1 window, insulate, run one ceiling fan & outlet, sheetrock, install siding.",,2025-12-08
30724,RES-ACC-25-000921,dallas,"10207 MARSH LN, Dallas TX 75229",Residential Accessory Structure Permit,280 lf wood fence board and board 8ft cedar wood 3 gates,,2025-12-08
30715,25TMP-142717,dallas,"311 N CLINTON AVE, Dallas TX 75208",Residential Alteration Addition Permit,"Approved COA to tear down existing edition and rebuild correctly, so addition will have matching floor and ceiling heights to the rest of the home. COA approved to extend addition by 4 extra feet, adding roughly 96 sqft. Roof will need to be replaced, which allows the opportunity to rebuild the addition portion of the roof correctly.",,2025-12-08
30698,RES-ALT-ADD-25-001360,dallas,"1131 TRANQUILLA DR, Dallas TX 75218",Residential Alteration Addition Permit,1-STORY ADDITION,,2025-12-08
30675,RES-PLM-25-008565,dallas,"2834 TANNER ST, Dallas TX 75215",Residential Plumbing Permit,Complete remodeling of existing plumbing.,,2025-12-08
